,STN_NM,위도,경도,주소
7780,시범아파트.대교아파트,37.52105913771106,126.93462624460012,"시범아파트, 여의대방로, 여의동, 영등포구, 서울, 07342, 대한민국"
7781,여의동주민센터,37.51835166301578,126.934516301002,"은하아파트, 국제금융로, 여의동, 영등포구, 서울, 07343, 대한민국"
7782,여의동주민센터,37.51844383370737,126.93419561209708,"여의동사무소, 국제금융로, 여의동, 영등포구, 서울, 07343, 대한민국"
7783,진주아파트,37.519373342915614,126.9321850704049,"진주아파트, 여의대방로, 여의동, 영등포구, 서울, 07342, 대한민국"
7784,KBS별관,37.519252983609775,126.93176660209971,"KBS별관, 여의대방로, 여의동, 영등포구, 서울, 07342, 대한민국"
7785,샛강역.앙카라공원,37.51806917500802,126.93004063699632,"한국방송공사별관, 여의대방로, 여의동, 영등포구, 서울, 07333, 대한민국"
7786,여의도공원,37.52350725791364,126.92040368810106,"여의도공원, 여의대로, 여의동, 영등포구, 서울, 07320, 대한민국"
7787,샛강역1번출구.여의도자이,37.5187528363141,126.9271112025974,"지적공사, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국"
7788,샛강역4번출구.여의도자이,37.51877926011019,126.92672673750276,"501 동, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국"
7789,여의도역,37.520692356112775,126.92485466550136,"여의도역, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국"
7790,여의도역,37.52144944410983,126.92465897789528,"여의도역, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국"
7791,한국거래소,37.52347699381094,126.9272391690035,"한국거래소.구증권선물거래소, 여의나루로, 여의동, 영등포구, 서울, 07327, 대한민국"
7792,한국거래소,37.52363164171312,126.92710893970184,"한국거래소, 여의나루로, 여의동, 영등포구, 서울, 07327, 대한민국"
7793,삼부아파트,37.52526029440771,126.9299867957052,"삼부아파트, 여의나루로, 여의동, 영등포구, 서울, 07335, 대한민국"
7794,여의도공작아파트,37.52599692280919,126.93099311179516,"여의도공작아파트, 여의나루로, 여의동, 영등포구, 서울, 07335, 대한민국"
7795,전경련회관,37.52201625821346,126.91876262129968,"전경련회관, 여의대로, 여의동, 영등포구, 서울, 07320, 대한민국"
7796,당산동진로아파트,37.521269787115536,126.89686369230007,"당산동진로아파트, 영등포로, 당산1동, 영등포구, 서울, 07291, 대한민국"
7797,당산동진로아파트,37.52111045171578,126.89701714440116,"당산동진로아파트, 영등포로, 당산1동, 영등포구, 서울, 07291, 대한민국"
7798,영등포방사선과,37.52067708821288,126.8953911685022,"영등포방사선과, 당산로, 당산1동, 영등포구, 서울, 07265, 대한민국"
7799,양남동로타리,37.5220662831133,126.89176621189796,"양남동로타리, 영등포로, 당산1동, 영등포구, 서울, 07291, 대한민국"
7800,교보앞,37.52188400501407,126.89210691879676,"양남동로타리, 영등포로, 당산1동, 영등포구, 서울, 07291, 대한민국"
7801,현대아파트,37.52307206171534,126.89605142940076,"현대아파트, 당산로, 당산1동, 영등포구, 서울, 07265, 대한민국"
7802,영등포구청,37.52624145771152,126.8968008769948,"영등포구청, 당산로, 당산1동, 영등포구, 서울, 07265, 대한민국"
7803,영등포구청,37.52539564461278,126.89650138850249,"영등포구청, 121, 당산로, 당산1동, 영등포구, 서울, 07265, 대한민국"
7804,영등포구민회관.영등포경찰서,37.52683877850812,126.89976957329664,"영등포구민회관, 신월여의지하도로, 당산1동, 영등포구, 서울, 07992, 대한민국"
7805,당산동삼익아파트,37.52824827741033,126.89607969730166,"당산동삼익아파트, 신월여의지하도로, 당산1동, 영등포구, 서울, 07992, 대한민국"
7806,당산역,37.53454919060744,126.9006882949038,"KT, 양평로, 당산2동, 영등포구, 서울, 07213, 대한민국"
7807,당산역,37.53499253821068,126.89950686780442,"스타벅스 당산점, 양평로, 당산2동, 영등포구, 서울, 07213, 대한민국"
7808,당산역삼성래미안아파트,37.533069553909016,126.90344796190432,"당산역.삼성래미안아파트, 양평로, 당산2동, 영등포구, 서울, 07214, 대한민국"
7809,당산역삼성래미안아파트,37.53316063401263,126.90356088179678,"당산동삼성래미안아파트, 양평로, 당산2동, 영등포구, 서울, 07214, 대한민국"
7810,당산역,37.534839182116,126.90245851809864,"당산역, 당산로, 당산2동, 영등포구, 서울, 07214, 대한민국"
7811,당산역,37.53278839981117,126.90090206029922,"효성해링턴타워 오피스텔, 당산로, 당산2동, 영등포구, 서울, 07213, 대한민국"
7812,당산역,37.53299812560957,126.9012109506985,"408동, 당산로, 당산2동, 영등포구, 서울, 07214, 대한민국"
7813,당산삼성아파트,37.52870832581228,126.8979052056974,"당산삼성아파트, 당산로, 당산삼성2차아파트, 당산2동, 영등포구, 서울, 07220, 대한민국"
7814,당산유원제일1차아파트,37.52865823251305,126.89773455059746,"당산로, 당산2동, 영등포구, 서울, 07220, 대한민국"
7815,당산유원제일1차아파트,37.528428813510246,126.895971487905,"당산동유원아파트, 신월여의지하도로, 당산2동, 영등포구, 서울, 07966, 대한민국"
7816,도림동자치회관,37.509728262615454,126.90810982380223,"도림1동사무소, 도신로, 신길3동, 영등포구, 서울, 07313, 대한민국"
7817,도림마을금고,37.508238226707086,126.90031463369978,"도림마을금고, 도림로, 도림동, 영등포구, 서울, 07380, 대한민국"
7818,도림마을금고,37.50828412360884,126.90012012820527,"도림마을금고, 도림로, 도림동, 영등포구, 서울, 07380, 대한민국"
7819,사러가쇼핑센터,37.50651340941129,126.9110531376037,"사러가쇼핑센타, 신길로, 신길3동, 영등포구, 서울, 07313, 대한민국"
7820,문래역,37.51913863481028,126.89430510110502,"문래역, 문래로, 문래창작촌, 문래동, 영등포구, 서울, 07278, 대한민국"
7821,문래역,37.51907665741368,126.8943044168989,"문래역, 문래로, 문래창작촌, 문래동, 영등포구, 서울, 07278, 대한민국"
7822,문래동대림아파트,37.51685576361159,126.88965430799594,"신새별약국, 도림로, 문래창작촌, 문래동, 영등포구, 서울, 08042, 대한민국"
7823,국화아파트,37.51550970290969,126.89245478019784,"국화아파트, 도림로, 문래창작촌, 문래동, 영등포구, 서울, 08042, 대한민국"
7824,현대6차아파트,37.5182873360126,126.8844392818039,"현대6차아파트, 선유서로, 문래동, 영등포구, 서울, 07278, 대한민국"
7825,롯데삼강,37.51804813851479,126.88446644770184,"롯데삼강, 선유서로, 문래동, 영등포구, 서울, 07278, 대한민국"
7826,문래중학교,37.51975450680986,126.88478240989622,"문래중학교, 선유서로, 문래동, 영등포구, 서울, 07278, 대한민국"
7827,문래중학교,37.519755848707874,126.88486772819766,"문래중학교, 선유서로, 문래동, 영등포구, 서울, 07278, 대한민국"
7828,문래동국화아파트,37.51584862710786,126.89144967970496,"문래동국화아파트, 도림로, 문래창작촌, 문래동, 영등포구, 서울, 08042, 대한민국"
7829,대림아파트,37.51680941021441,126.88957851600516,"신새별약국, 도림로, 문래창작촌, 문래동, 영등포구, 서울, 08042, 대한민국"
7830,영등포기계상가,37.52251731570887,126.888766930595,"영등포기계상가, 영등포로, 양평동, 영등포구, 서울, 07279, 대한민국"
7831,영등포기계상가,37.52258651490962,126.8873840720948,"신동아아파트2동, 영등포로, 양평동, 양평동1가, 서울, 07279, 대한민국"
7832,관악고등학교,37.52311089151185,126.88408816870212,"관악고등학교, 영등포로, 양평동, 영등포구, 서울, 07279, 대한민국"
7833,관악고등학교,37.52312833261245,126.8848399593954,"관악고등학교, 영등포로, 양평동, 영등포구, 서울, 07279, 대한민국"
7834,당중초등학교,37.526618181510486,126.89104302230444,"당중초등학교, 선유로33길, 양평동, 영등포구, 서울, 07271, 대한민국"
7835,당중초등학교,37.52659998330765,126.89117735699917,"당중초등학교, 선유로, 양평1동, 영등포구, 서울, 07255, 대한민국"
7836,오산당요양병원,37.524077138612085,126.89042195779886,"지성병원, 선유로, 문래창작촌, 양평1동, 영등포구, 서울, 08042, 대한민국"
7837,오산당요양병원,37.52369854751124,126.89047321810207,"지성병원, 선유로, 양평동, 영등포구, 서울, 07263, 대한민국"
7838,한신아파트.선유도역,37.53829040341062,126.8931808538037,"한신아파트, 양평로, 양평동, 영등포구, 서울, 07205, 대한민국"
7839,한신아파트.선유도역,37.53823812151169,126.89306065170204,"한신아파트, 양평로, 양평동, 영등포구, 서울, 07205, 대한민국"
7840,선유도역.롯데제과,37.53728883451489,126.89494855899896,"서서갈비                  돼지6900소9900, 양평로, 양평2동, 영등포구, 서울, 07205, 대한민국"
7841,선유도역.롯데제과,37.53712609430811,126.89554195809508,"롯데제과, 양평로, 양평2동, 영등포구, 서울, 07205, 대한민국"
7842,양평한신아파트.선유도공원입구,37.541699000915656,126.89468400000528,"노들로, 양평2동, 영등포구, 서울, 07205, 대한민국"
7843,영등포아리수정수센터,37.54771644921134,126.88354727699615,"영등포아리수정수센터, 노들로, 양평동, 영등포구, 서울, 07969, 대한민국"
7844,양평한신아파트.선유도공원입구,37.54167296690816,126.8950907074048,"선유도입구, 노들로, 당산2동, 영등포구, 서울, 07206, 대한민국"
7845,안양천입구,37.54695938360854,126.8845902443023,"노들로, 양평2동, 영등포구, 서울, 07969, 대한민국"
7846,양평동한솔아파트,37.54402414341386,126.89043578729944,"양평동한솔아파트, 노들로, 양평동, 영등포구, 서울, 07205, 대한민국"
7847,신풍역,37.50010263770871,126.90802341350368,"신풍역 3번출구, 신풍로, 신길5동, 영등포구, 서울, 07430, 대한민국"
7848,당산초등학교앞,37.53890292961231,126.89461675939738,"당산초등학교앞, 양평로22길, 양평2동, 영등포구, 서울, 07205, 대한민국"
7849,선유고등학교,37.53421913730888,126.89633113369884,"강서세무서, 선유로, 양평2동, 영등포구, 서울, 07206, 대한민국"
7850,선유고등학교,37.53412068651528,126.8964151478032,"강서세무서, 선유로, 양평2동, 영등포구, 서울, 07206, 대한민국"
7851,선유중학교,37.53200366931542,126.89462228089654,"양평 현대 2차, 선유로, 양평2동, 영등포구, 서울, 07217, 대한민국"
7852,선유중학교,37.531242753310806,126.89419780099723,"양평 현대 3차, 선유로, 양평2동, 영등포구, 서울, 07217, 대한민국"
7853,신길역,37.51672086870805,126.91698606970084,"신길역, 영등포로, 영등포본동, 영등포구, 서울, 07316, 대한민국"
7854,신길새마을금고,37.51379252491068,126.92009563800372,"신길새마을금고, 영등포로, 신길1동, 영등포구, 서울, 07354, 대한민국"
7855,신길새마을금고,37.51408978811109,126.919516196305,"신길새마을금고, 영등포로, 신길1동, 영등포구, 서울, 07354, 대한민국"
7856,대신시장,37.5118906215117,126.91638769050388,"대신시장, 도신로, 신길1동, 영등포구, 서울, 07313, 대한민국"
7857,대윤병원,37.51461607741408,126.91808158749582,"대윤병원, 영등포로, 영등포본동, 영등포구, 서울, 07316, 대한민국"
7858,대신시장,37.51197487411453,126.91622683250228,"대신시장, 도신로, 영등포본동, 영등포구, 서울, 07316, 대한민국"
7859,영등포농협.신길2동새마을금고,37.51137407301606,126.91344459769716,"영등포농협, 도신로, 영등포본동, 영등포구, 서울, 07313, 대한민국"
7860,우신초등학교,37.509322741111845,126.9106721935991,"우신초등학교, 신길로, 신길3동, 영등포구, 서울, 07313, 대한민국"
7861,신길한화꿈에그린아파트,37.50335677801556,126.910135943102,"신길한화꿈에그린아파트, 신길로, 신길5동, 영등포구, 서울, 07430, 대한민국"
7862,성락교회,37.50436318310835,126.90284954540472,"성락교회, 도림로, 신길3동, 영등포구, 서울, 07405, 대한민국"
7863,성락교회,37.50471028141205,126.9027763058976,"성락교회, 도림로, 신길3동, 영등포구, 서울, 07405, 대한민국"
7864,도림동자치회관,37.50938161321179,126.90760987909655,"도림1동사무소, 도신로, 신길3동, 영등포구, 서울, 07313, 대한민국"
7865,우신초등학교,37.50923298711474,126.91084017799656,"우신초등학교, 신길로, 신길4동, 영등포구, 서울, 07313, 대한민국"
7866,사러가쇼핑센타,37.50503562361414,126.91067221669888,"Hi Mart, 신길로, 신길3동, 영등포구, 서울, 07430, 대한민국"
7867,영등포농협.신길2동새마을금고,37.51099847130843,126.91220440719636,"영등포농협, 도신로, 신길4동, 영등포구, 서울, 07313, 대한민국"
7868,신풍역.백악관웨딩문화원앞,37.5008933586084,126.90945583959667,"신풍역.백악관웨딩문화원앞, 신길로, 신길5동, 영등포구, 서울, 07430, 대한민국"
7869,신길5동주민센터,37.5006332299113,126.90548970960492,"신길5동 주민센터, 도림로, 신길5동, 영등포구, 서울, 07398, 대한민국"
7870,신길5동주민센터,37.50109397621232,126.9050233683948,"신길5동주민센터, 도림로75길, 신길5동, 영등포구, 서울, 07398, 대한민국"
7871,신풍역,37.50011469431048,126.9068988633946,"신풍역, 신풍로, 신길5동, 영등포구, 서울, 07430, 대한민국"
7872,신길5동새마을금고우리시장,37.49822955711103,126.9044459918025,"신길5동마을금고, 도림로, 신길5동, 영등포구, 서울, 07473, 대한민국"
7873,신길5동새마을금고,37.49867385280804,126.904575794096,"신길5동마을금고, 도림로, 신길5동, 영등포구, 서울, 07473, 대한민국"
7874,태양의집.KT대방지사,37.4948015026155,126.9088153964974,"태양의집.KT대방지사, 신길로, 신길6동, 영등포구, 서울, 07425, 대한민국"
7875,신길주유소,37.498409849808056,126.9083528994047,"신길주유소, 신길로, 신길6동, 영등포구, 서울, 07425, 대한민국"
7876,신풍역.백악관웨딩문화원앞,37.50137817921276,126.90993822169705,"신풍역.백악관웨딩문화원앞, 신길로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7877,레미안에스티움북문,37.50219848731507,126.9162305938018,"신길중학교, 신풍로17길, 신길7동, 영등포구, 서울, 07391, 대한민국"
7878,신길3동주민센터,37.50734609991449,126.90634725280268,"가마산로65길, 신길3동, 영등포구, 서울, 07398, 대한민국"
7879,대방역,37.51289944781608,126.92383810719603,"대방역, 영등포로, 신길7동, 영등포구, 서울, 07354, 대한민국"
7880,대방역,37.51295466440964,126.92420405919756,"대방역, 영등포로, 신길7동, 영등포구, 서울, 07354, 대한민국"
7881,공군회관,37.50983957981258,126.92417634109664,"공군호텔, 여의대방로, 신길7동, 영등포구, 서울, 07354, 대한민국"
7882,서울지방병무청,37.50515782070743,126.92222537810298,"서울지방병무청, 여의대방로, 신길7동, 영등포구, 서울, 07360, 대한민국"
7883,대방초등학교,37.50237564231186,126.92104308969895,"대방초등학교, 여의대방로, 대방동, 동작구, 서울, 07360, 대한민국"
7884,태양의집,37.496301978807374,126.9083105572979,"태양의집, 신길로, 대림1동, 영등포구, 서울, 07425, 대한민국"
7885,대림동우체국,37.48943740460792,126.90545176269924,"대림동우체국, 대림로, 대림1동, 영등포구, 서울, 07444, 대한민국"
7886,흰돌교회,37.49094365960757,126.90322207479778,"흰돌교회, 대림로, 대림1동, 영등포구, 서울, 07444, 대한민국"
7887,대동초등학교,37.49398567351567,126.90071778320323,"대동초등학교, 대림로, 대림1동, 영등포구, 서울, 07422, 대한민국"
7888,서울영림초등학교,37.48779793050901,126.90528032789588,"서울영림초등학교, 시흥대로, 대림2동, 영등포구, 서울, 07444, 대한민국"
7889,대림역12번출구,37.492619589309854,126.89652631350528,"대림역, 도림로, 대림2동, 영등포구, 서울, 07417, 대한민국"
7890,대동초등학교,37.49404231821541,126.89881093740328,"해정약국, 도림로, 대림2동, 영등포구, 서울, 07417, 대한민국"
7891,대동초등학교,37.49372369771285,126.9007753292976,"대동초등학교, 대림로, 대림2동, 영등포구, 서울, 07422, 대한민국"
7892,흰돌교회,37.49061258950805,126.90338142420067,"흰돌교회, 대림로, 대림1동, 영등포구, 서울, 07444, 대한민국"
7893,대림동우체국,37.48970215451102,126.90479804510407,"캐슬론모텔, 대림로, 대림1동, 영등포구, 서울, 07444, 대한민국"
7894,대림동우성아파트,37.495949371613165,126.90185676719972,"대림동우성아파트, 도림로, 대림1동, 영등포구, 서울, 07473, 대한민국"
7895,대림역,37.49274139071459,126.8964882882996,"대림역, 도림로, 대림2동, 영등포구, 서울, 07417, 대한민국"
7896,대동초등학교,37.494133728711816,126.8987334194996,"대동초등학교, 도림로41길, 대림3동, 영등포구, 서울, 07417, 대한민국"
7897,대림동우성아파트,37.496435366409294,126.9023942932944,"대림동우성아파트, 도림로, 대림3동, 영등포구, 서울, 07473, 대한민국"
7898,한국방송통신대학교,37.50379540160777,126.89580005790452,"한국통신대, 도신로, 대림3동, 영등포구, 서울, 07380, 대한민국"
7899,대림동현대3차아파트,37.504394578409496,126.89658683579734,"현대공인중개사사무소, 608-1, 도신로, 대림3동, 영등포구, 서울, 07380, 대한민국"
7900,신영초등학교,37.50161494841367,126.89709367839468,"신영초등학교, 대림로, 대림3동, 영등포구, 서울, 07412, 대한민국"
7901,한국방송통신대,37.50304549681508,126.89632435930416,"LOTTE, 대림로, 대림3동, 영등포구, 서울, 07412, 대한민국"
7902,선유도공원,37.54215871050741,126.90250025499944,"양화대교, 양화로, 합정동, 마포구, 서울, 04026, 대한민국"
7903,선유도공원,37.54209933141225,126.90272368799458,"양화대교, 양화로, 합정동, 마포구, 서울, 04026, 대한민국"
7904,신길역,37.51853996461463,126.914979163701,"영등포로, 영등포동, 영등포구, 서울, 07320, 대한민국"
7905,국회의사당,37.53057937910837,126.91921627269618,"국회의사당, 국회대로, 여의동, 영등포구, 서울, 07238, 대한민국"
7906,산업은행본점,37.52794237461146,126.92087816840105,"산업은행본점, 은행로, 여의동, 영등포구, 서울, 07242, 대한민국"
7907,중소기업전시장,37.52514569020904,126.92790172599824,"현대백화점, 국제금융로, 여의동, 영등포구, 서울, 07335, 대한민국"
7908,유진투자증권.파이낸셜뉴스신문,37.52502438531566,126.9276777776056,"Conrad Seoul, 10, 국제금융로, 여의동, 영등포구, 서울, 07326, 대한민국"
7909,LG트윈타워,37.52713922801456,126.92698936050084,"LG트윈타워, 여의대로, 여의동, 영등포구, 서울, 07326, 대한민국"
7910,여의도한양아파트,37.52088956571194,126.93201495819577,"A동, 국제금융로, 여의동, 영등포구, 서울, 07342, 대한민국"
7911,하나은행여의도지점,37.52123157671103,126.93144078799912,"OhyangJangyouk, 국제금융로, 여의동, 영등포구, 서울, 07342, 대한민국"
7912,여의도수정아파트,37.52240936961351,126.93052394349444,"여의도수정아파트, 국제금융로, 여의동, 영등포구, 서울, 07335, 대한민국"
7913,신풍역,37.50009024911202,126.91071228900051,"신길감리교회, 43, 신풍로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7914,여의도지하차도입구,37.52308105271198,126.92304045299602,"여의도지하차도입구, 의사당대로, 여의동, 영등포구, 서울, 07328, 대한민국"
7915,영진시장,37.49999062001244,126.91530491700152,"116, 77, 신풍로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7916,문래우체국.문래예술공단,37.5142258539147,126.89516927330118,"문래동우체국, 도림로, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국"
7917,문래우체국.문래예술공단,37.51425123361562,126.8948425216048,"문래동우체국, 도림로133길, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국"
7918,대림3동주민센터,37.49762416890816,126.89878400770392,"대림3동사무소, 대림로, 대림3동, 영등포구, 서울, 07412, 대한민국"
7919,대방역,37.51317851041319,126.9232315751969,"대방역, 영등포로, 신길1동, 영등포구, 서울, 07354, 대한민국"
7920,대방역,37.51297424030723,126.92351697449632,"대방역, 영등포로, 신길1동, 영등포구, 서울, 07354, 대한민국"
7921,사러가쇼핑센타,37.50653636451287,126.9109279122006,"사러가쇼핑센타, 신길로, 신길3동, 영등포구, 서울, 07313, 대한민국"
7922,대길초등학교,37.49899481020869,126.9122299546962,"대길초등학교, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7923,미보빌딩,37.49837566001516,126.91652494080104,"미보빌딩, 여의대방로15길, 신길6동, 영등포구, 서울, 07435, 대한민국"
7924,신길역1호선,37.51679827311459,126.916779193002,"신길역 1번 출구, 영등포로, 영등포본동, 영등포구, 서울, 07316, 대한민국"
7925,현대아파트,37.52296432210783,126.89593093839592,"현대아파트, 당산로, 당산1동, 영등포구, 서울, 07265, 대한민국"
7926,여의도순복음교회,37.53004002361388,126.92412443499984,"순복음교회, 은행로, 여의동, 영등포구, 서울, 07242, 대한민국"
7927,래미안에스티움,37.50004312501303,126.91288458180082,"명신유치원, 신풍로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7928,문래자이아파트,37.51676340361159,126.89456550229492,"문래자이아파트, 당산로, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국"
7929,대방역,37.51382534830956,126.92630328950476,"308, 여의대방로, 신길7동, 신길동, 서울, 07319, 대한민국"
7930,대방역,37.51352700090853,126.9259519999981,"대방역, 대방지하차도, 신길7동, 영등포구, 서울, 07354, 대한민국"
7931,신풍역신길6동주민센터,37.49925160781305,126.90980882069933,"신풍역신길6동사무소, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7932,대길초등학교,37.49851765930843,126.91442327989812,"대길초등학교, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7933,대방천사거리,37.49866873071586,126.91965474139953,"동작세무서, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7934,대방천사거리,37.49852282890741,126.91981666440108,"동작세무서, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7935,대림코오롱아파트,37.50709150841157,126.89418477320304,"대림코오롱아파트, 도신로, 대림3동, 영등포구, 서울, 08209, 대한민국"
7936,영등포로터리,37.51873639131398,126.91041257449844,"영등포로터리, 영등포로, 영등포동, 영등포구, 서울, 07250, 대한민국"
7937,새길어린이집.신풍역3번출구,37.49934906481254,126.9077421367966,"신풍역.수녀원, 대방천로, 신길5동, 영등포구, 서울, 07425, 대한민국"
7938,새길어린이집.신풍역3번출구,37.49949602401487,126.90719159480506,"새길어린이집.신풍역3번출구, 대방천로, 신길5동, 영등포구, 서울, 07425, 대한민국"
7939,영문초등학교,37.52009478400976,126.8881632174009,"영문초등학교, 문래로, 문래창작촌, 문래동, 영등포구, 서울, 07278, 대한민국"
7940,영문초등학교,37.52008369720839,126.88789943540418,"서울영문초등학교, 문래로, 문래창작촌, 문래동, 영등포구, 서울, 07278, 대한민국"
7941,문래역,37.51660611940746,126.89442091050186,"문래자이아파트, 당산로, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국"
7942,양화중학교.홈플러스,37.51939545471007,126.89519228949808,"서울특별시 남부교육지원청, 당산로, 문래창작촌, 문래동, 영등포구, 서울, 07290, 대한민국"
7943,기계회관,37.52910088341264,126.9226770338953,"기계회관, 은행로, 여의동, 영등포구, 서울, 07242, 대한민국"
7944,신동아아파트,37.498184936609576,126.8945422909048,"신동아아파트, 가마산로, 대림3동, 영등포구, 서울, 07411, 대한민국"
7945,신영초교,37.499029495613634,126.89621845039436,"신영초교, 가마산로, 대림3동, 영등포구, 서울, 07411, 대한민국"
7946,우성5차아파트,37.50737109441179,126.90276190090412,"크라운사거리-우성5차아파트, 도신로, 신길3동, 영등포구, 서울, 07380, 대한민국"
7947,우성5차아파트,37.50733990710787,126.9029880541004,"크라운사거리-우성5차아파트, 도신로, 신길3동, 영등포구, 서울, 07380, 대한민국"
7948,현대3차성원아파트,37.50450164411361,126.89689064400498,"도신로6길, 대림3동, 영등포구, 서울, 07380, 대한민국"
7949,대림3동사거리.명지춘혜병원,37.50051500090902,126.89756199999847,"대림3동사거리, 대림로, 대림3동, 영등포구, 서울, 07412, 대한민국"
7950,현대2차아파트,37.50312639241432,126.89475441929496,"202동, 도신로, 대림3동, 영등포구, 서울, 07380, 대한민국"
7951,성원아파트,37.50285723740792,126.8965596589032,"신영초등학교, 대림로, 대림3동, 영등포구, 서울, 07412, 대한민국"
7952,국민은행,37.500491021710914,126.89835428659704,"국민은행, 가마산로, 대림3동, 영등포구, 서울, 07380, 대한민국"
7953,영등포역후문,37.51461180810952,126.90788716720088,"영등포고가차도, 문래창작촌, 문래동, 영등포구, 서울, 07313, 대한민국"
7954,성원아파트입구,37.50503580470968,126.8981002711952,"대방천로, 신길5동, 영등포구, 서울, 07380, 대한민국"
7955,건영아파트.도림사거리,37.50640326931127,126.9005435560013,"건영아파트농협, 도신로, 도림동, 영등포구, 서울, 07380, 대한민국"
7956,건영아파트농협,37.50631575331086,126.9006404627007,"건영아파트농협, 도신로, 신길3동, 영등포구, 서울, 07380, 대한민국"
7957,영등포동.영등포푸르지오아파트,37.509829726909686,126.90455033559628,"영등포대우아파트, 도신로29길, 도림동, 영등포구, 서울, 07398, 대한민국"
7958,바다마을아파트,37.50295202610967,126.9160655663955,"101, 신풍로17길, 신길7동, 영등포구, 서울, 07391, 대한민국"
7959,성애병원,37.51152479231529,126.92304705300074,"성애병원, 영등포로86길, 신길1동, 영등포구, 서울, 07354, 대한민국"
7960,바다마을아파트,37.50291511330799,126.916211272399,"101, 신풍로17길, 신길7동, 영등포구, 서울, 07391, 대한민국"
7961,보라매역,37.499835694315934,126.9197422344032,"보라매, 신풍로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7962,영진시장,37.49989485141504,126.91680007170078,"영진시장, 신풍로20길, 신길6동, 영등포구, 서울, 07391, 대한민국"
7963,신길광장공원,37.49984960460755,126.90429955950448,"대방천로6가길, 신길5동, 영등포구, 서울, 07405, 대한민국"
7964,대성아파트.건영아파트후문,37.50323893291458,126.90034292489658,"성원아파트, 대방천로, 신길5동, 영등포구, 서울, 07380, 대한민국"
7965,대성유니드아파트,37.50089483761205,126.90278653150114,"성원아파트, 대방천로, 신길5동, 영등포구, 서울, 07380, 대한민국"
7966,레미안에스티움북문,37.502169057307945,126.91638975349451,"신길중학교, 신풍로17길, 신길7동, 영등포구, 서울, 07391, 대한민국"
7967,건영아파트후문,37.502603254409046,126.90078347889506,"성원아파트, 대방천로, 신길5동, 영등포구, 서울, 07380, 대한민국"
7968,대림동코오롱아파트,37.50761191831327,126.89434811979731,"02, 도영로, 대림3동, 영등포구, 서울, 08209, 대한민국"
7969,문래동종점,37.515789961910144,126.88637300480254,"640, 선유로3길, 문래동, 영등포구, 서울, 07285, 대한민국"
7970,문래동시점,37.51553778851438,126.88672363890402,"문래동시점, 선유로3길, 문래동, 영등포구, 서울, 07285, 대한민국"
7971,KT&G영등포지사.문래동종점,37.51534543240966,126.88739574900367,"정관장, 선유로3길, 문래동, 영등포구, 서울, 07285, 대한민국"
7972,신길1차우성아파트,37.50595421721508,126.89981380429704,"신길1차우성아파트, 도신로, 신길3동, 영등포구, 서울, 07380, 대한민국"
7973,보라매역.5번출구,37.49993858101379,126.91891048310364,"보라매역 4번출구, 신풍로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7974,우성2차아파트,37.499175140710086,126.91071287610264,"우성2차아파트, 대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
7975,영등포동.영등포푸르지오아파트,37.509782834710926,126.9047294005996,"대우아파트, 도신로29길, 도림동, 영등포구, 서울, 07398, 대한민국"
7976,우신사거리,37.51092450001589,126.9101786062988,"신길로, 도림동, 영등포구, 서울, 07313, 대한민국"
7977,크라운사거리,37.50836295671081,126.90533787589447,"크라운사거리, 도신로, 신길3동, 영등포구, 서울, 07380, 대한민국"
7978,해군회관,37.50444825510971,126.91563296520506,"해군회관, 신길지하차도, 신길4동, 영등포구, 서울, 07391, 대한민국"
7979,꼬추말,37.51184073001332,126.90620266939698,"꼬추말, 영신로9길, 영등포본동, 영등포구, 서울, 07313, 대한민국"
7980,코끼리유통,37.50584282760707,126.90710818209983,"코끼리유통, 가마산로, 신길3동, 영등포구, 서울, 07405, 대한민국"
7981,성락교회,37.50455297231152,126.90380973629578,"신풍횟집, 가마산로, 신길3동, 영등포구, 서울, 07405, 대한민국"
7982,동양볼링장,37.51673563331186,126.88856445199713,"고산빌딩, 선유로, 문래창작촌, 문래동, 영등포구, 서울, 08042, 대한민국"
7983,보라매공원입구,37.49851254480982,126.91678330709831,"대방천로, 신길6동, 영등포구, 서울, 07430, 대한민국"
